NO,NAMA_BALAI,JENIS_PELATIHAN,WAKTU_PELAKSANAAN,ID_PROVINSI,PROVINSI,ID_KABUPATEN,KABUPATEN,ID_KECAMATAN,KECAMATAN,ID_DESA,DESA, JUMLAH 
151,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330418,Kalibening,3304182011,Gununglangit,2
152,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330416,Batur,3304162005,Kepakisan,2
153,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330405,Bawang,3304052018,Pucang,2
154,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330420,Pagedongan,3304202003,Twelagiri,2
155,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,320927,Susukan,3201132003,Susukan,2
156,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330411,Rakit,3304112003,Gelang,2
157,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,320927,Susukan,3304012007,Brengkok,2
158,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330418,Kalibening,3304182012,Bedana,2
159,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330410,Wanadadi,3303152003,Karangjambe,2
160,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304,Banjarnegara,330409,Banjarmangu,3279042002,Rejasari,2
161,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351719,Jogoroto,3517192001,Jogoroto,2
162,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,352103,Jogorogo,3310172016,Janti,2
163,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351713,Tembelang,#N/A,Jatiwares,2
164,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351713,Tembelang,3517132005,Kedunglosari,2
165,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351713,Tembelang,3517132015,Bedahlawak,2
166,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351702,Gudo,3517022006,Sukoiber,2
167,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351702,Gudo,3517022018,Tanggungan,2
168,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351701,Perak,1602132010,Sumberagung,2
169,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351701,Perak,3310032017,Sembung,2
170,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351605,Ngoro,3315132016,Pulorejo,2
171,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351605,Ngoro,1506012001,Badang,2
172,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351605,Ngoro,#N/A,Genuk Watu,2
173,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351605,Ngoro,3505192002,Kesamben,2
174,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351714,Ploso,3517142008,Jatibanjar,2
175,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517,Jombang,351710,Peterongan,3517102004,Mancar,2
176,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3324,Kendal,331901,Kaliwungu,3320072001,Mororejo,1
177,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3315,Grobogan,331518,Tegowanu,3315182005,Tanggirejo,1
178,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3314,Sragen,331403,Masaran,3313042006,Ngunut,1
179,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3311,Sukoharjo,331110,Baki,3311102003,Gedongan,1
180,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3321,Demak,332102,Karangawen,1205092002,Teluk,1
181,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3326,Pekalongan,332609,Kesesi,3326092009,Kesesi,1
182,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3316,Blora,331610,Tunjungan,3309172002,Kedungrejo,1
183,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3325,Batang,332509,Subah,3325092025,Kemiri Barat,1
184,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3308,Magelang,330601,Grabag,3308182021,Cokro,1
185,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,#N/A,Kota Surakarta,#N/A,Laweyan,3310022006,Kerten,1
186,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3306,Purworejo,330605,Kaligesing,3306052001,Jatirejo,1
187,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3310,Klaten,331018,Karanganom,3310032008,Brangkal,1
188,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3322,Semarang,332212,Bringin,1801162001,Banding,1
189,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,#N/A,Kota Semarang,#N/A,Semarang Barat,#N/A,Ngemplak Simongan,1
190,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3327,Pemalang,332701,Moga,3305022013,Banyumudal,1
191,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3305,Kebumen,330509,Prembun,3305092010,Mulyosri,1
1,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140117,Kampa,1401172004,Koto Perambahan,11
2,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,#N/A,Kampar Timur,1401172007,Sungai Tarap,3
3,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140107,Kampar Kiri,1401072003,Kuntu,1
4,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140119,Kampar Kiri Tengah,1401192002,Bina Baru,3
5,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140119,Kampar Kiri Tengah,1401192008,Koto Damai,1
6,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140117,Kampa,1401172008,Tanjung Bungo,2
7,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140102,Kampar,1401172002,Pulau Rambai,2
8,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140117,Kampa,1401172003,Kampar,2
9,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140119,Kampar Kiri Tengah,1401192003,Hidup Baru,1
10,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140106,Siak Hulu,1401062006,Buluh Cina,2
11,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401,Kampar,140115,Bangkinang,1401012010,Ridan Permai,2
12,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121606,Dolok Sanggul,1216062026,Aek Lung,2
13,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121606,Dolok Sanggul,1216062020,Sihite II,2
14,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121606,Dolok Sanggul,1201122006,Sosor Gonting,2
15,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121606,Dolok Sanggul,#N/A,Silaga-laga,2
16,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121606,Dolok Sanggul,1216062004,Pasaribu,2
17,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121609,Pakkat,1216092003,Karya,2
18,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121605,Lintong Nihuta,1216052013,Habeahan,2
19,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121605,Lintong Nihuta,1216052022,Nagasaribu V,2
20,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121605,Lintong Nihuta,1216052010,Nagasaribu II,2
21,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121604,Paranginan,1216042008,Siboru Torop,2
22,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121604,Paranginan,#N/A,Labutolong Habinsaran,2
23,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121607,SijamaPolang,1203032014,Huta Ginjang,2
24,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121602,Pollung,#N/A,Ria-Ria,2
25,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121608,Onan Ganjang,1216082010,Sigalogo,1
26,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121608,Onan Ganjang,#N/A,Batunagodang,1
27,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216,HUMBANG HASUNDUTAN,121601,Parlilitan,1216012007,Sionom Hudon Utara,2
28,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121707,Ronggur nihuta,#N/A,Lintongnihuta,3
29,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1217082009,Huta Bolon,3
30,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1213032005,Huta Tinggi,2
31,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1217012009,Cinta Dame,2
32,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1102062004,Pardomuan I,1
33,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1217082011,Pardugul,2
34,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,#N/A,Lumban Suhitoruan,1
35,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1217082014,Tanjung Bunga,2
36,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1216062015,Saitnihuta,1
37,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121708,Pangururan,1217082019,Sialanguan,2
38,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1217012005,Ambarita,4
39,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1203032014,Huta Ginjang,1
40,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1217012006,Martoba,1
41,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1217012020,Unjur,2
42,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121701,Simanindo,1217012019,Simanindo,1
43,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217,Samosir,121702,Onan Runggu,1217022011,Sipira,2
44,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120209,Siborong-borong,1202092021,Sitabotabo toruan,1
45,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120209,Siborong-borong,1202092014,Paniaran,1
46,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120209,Siborong-borong,1202092009,Lobu Siregar I,1
47,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120206,Pahae Jae,1202062003,Sigurung-Gurung,1
48,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120206,Pahae Jae,1217092007,Parsaoran,1
49,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120206,Pahae Jae,1202062008,Nahornop Marsada,1
50,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120211,Parmonangan,1202112001,Manalu,3
51,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120211,Parmonangan,1202112008,Sisordak,3
52,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120212,Sipahutar,1202122009,Siabal-Abal III,1
53,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120212,Sipahutar,#N/A,Sabungan Ni huta I,1
54,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120212,Sipahutar,#N/A,Sabungan Ni Huta IV,1
55,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120212,Sipahutar,1202122005,Sipahutar III,1
56,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120201,Tarutung,1202012018,Hutatoruan IV,2
57,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120201,Tarutung,1202012019,Sosunggulon,2
58,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120201,Tarutung,#N/A,Hutatoruan x,1
59,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120205,Pahae Julu,1202052002,Simasom,2
60,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120203,Adian koting,1202032011,Banuaji I,3
61,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120204,Sipoholon,#N/A,Lobusingkam,2
62,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120208,Purba tua,1202082005,Hutanagodang,1
63,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202,Tapanuli Utara,120208,Purba tua,1116112004,Selamat,1
64,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140501,Ukui,1405012006,Lubuk Kembang Bunga,3
65,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140504,Pangkalan Lesung,1402032022,Dusun Tua,3
66,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140503,Pangkalan Kuras,1405032009,Betung,3
67,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140502,Pangkalan Kerinci,#N/A,Kualu Terusan,2
68,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140502,Pangkalan Kerinci,1405032004,Palas,1
69,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1405,Pelalawan,140502,Pangkalan Kerinci,1405022005,Rantau Baru,3
70,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1406,Rokan Hulu,140602,Rokan IV Koto,1406022013,Rokan Koto Ruang,3
71,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1406,Rokan Hulu,140612,Kabun,1406122002,Aliantan,3
72,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1406,Rokan Hulu,140616,Pendalian IV Koto,1406162004,Air Panas,3
73,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1406,Rokan Hulu,120709,Bangun Purba,1406102002,Pasir Intan,3
74,Pekanbaru,Desa Wisata,28-31 Mei 2024,14,Riau,1406,Rokan Hulu,140603,Rambah,1404112009,Sialang Jaya,3
75,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130511,Sintuak Toboh Gadang,1305112001,Sintuak,2
76,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130509,IV Koto Aur Malintang,1305092004,III Koto Aur Malintang Selatan,2
77,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130501,Lubuk Alung,#N/A,Balah Hilia,1
78,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130515,2 x 11 Kayu Tanam,1305152004,Kapalo Hilalang,1
79,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130515,2 x 11 Kayu Tanam,1303082003,Guguak,1
80,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130502,Batang Anai,1305022002,Kasang,2
81,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130510,Ulakan Tapakih,1305102002,Ulakan,1
82,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130502,Batang Anai,1305022005,Sungai Buluah Timur,1
83,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130515,2 x 11 Kayu Tanam,1305152001,Kayu Tanam,1
84,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130507,Sungai Garingging,1305072002,Malai III Koto,1
85,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130506,V Koto Kampung Dalam,1305062005,Sikucua Utara,1
86,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130509,IV Koto Aur Malintang,#N/A,"Padang Asam, Batu Basa",1
87,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130503,Nan Sabaris,1305032009,Kurai Taji Timur,1
88,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130512,Padang Sago,1305122003,Batu kalang,1
89,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130511,Sintuak Toboh Gadang,1305112005,Toboh Gadang Timur,2
90,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130508,Sungai Limau,1305082001,Kuranji Hilir,1
91,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130501,Lubuk Alung,1305012006,Sungai Abang Lubuk Alung,1
92,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130515,2 x 11 Kayu Tanam,1305152003,Anduriang,1
93,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130506,V Koto Kampung Dalam,1305062006,Sikucua Timur,1
94,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130501,Lubuk Alung,1305012008,Salibutan Lubuk Alung,1
95,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130513,Batang Gasan,1305132002,Gasan Gadang,1
96,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130510,Ulakan Tapakih,1305102001,Tapakih,1
97,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130502,Batang Anai,1305022001,Katapiang,2
98,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130501,Lubuk Alung,1305012003,Pasie Laweh Lubuk Alung,1
99,Pekanbaru,Desa Wisata,29 Juli-1 Agustus 2024,13,Sumatera Barat,1305,Padang Pariaman,130508,Sungai Limau,1305082003,Guguak Kuranji Hilir,1
1,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161203,PENUKAL,1603242002,BABAT,2
2,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161204,ABAB,1612042008,BETUNG SELATAN,2
3,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161202,PENUKAL UTARA,1612022008,TEMPIRAI SELATAN,2
4,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161205,TANAH ABANG,1612052010,TANAH ABANG SELATAN,2
5,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161204,ABAB,1612042002,BETUNG BARAT,2
6,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161202,PENUKAL UTARA,1612022010,TEMPIRAI UTARA,2
7,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,#N/A,TAPANG UBI,1612012014,BENAKAT MINYAK,2
8,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161201,TALANG UBI,#N/A,KARTADEWA,2
9,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161203,PENUKAL,1612032009,SPANTAN JAYA,2
10,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161203,PENUKAL,1612032001,PURUN,2
11,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161203,PENUKAL,1612032004,RAJA JAYA,2
12,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161201,TALANG UBI,1612012020,SIMPANG TAIS,2
13,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161205,TANAH ABANG,1603162009,MODONG,2
14,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161203,PENUKAL,1612032007,AIR ITAM TIMUR,2
15,Bengkulu,Desa Wisata,3-6 Juni 2024,16,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANG ILIR,161205,TANAH ABANG,1117072024,BUMI AYU,2
16,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160422,PAGAR GUNUNG,1601322002,KEDATON,2
17,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160425,GUMAY ULU,1604252007,LUBUK SELO,2
18,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160408,PULAUPINANG,1604082009,PULAU PINANG,2
19,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160426,MERAPI SELATAN,1206062014,TANJUNG BERINGIN,2
20,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160407,KOTA AGUNG,1115052018,SUKA RAJA,2
21,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160427,TANJUNGTEBAT,1503052007,MUARA DANAU,2
22,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160408,PULAUPINANG,1604082012,KARANG DALAM,2
23,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160408,PULAUPINANG,1212042022,PAGAR BATU,2
24,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160410,LAHAT,1604102027,SELAWI,2
25,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160410,LAHAT,1604102012,PADANG LENGKUAS,2
26,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160408,PULAUPINANG,1604312010,TALANG SEJEMPUT,2
27,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160425,GUMAY ULU,1117092015,SIMPUR,2
28,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160408,PULAUPINANG,1604082010,TANJUNG SIRIH,2
29,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160431,LAHAT SELATAN,1604312009,TALANG SAWAH,2
30,Bengkulu,Desa Wisata,4-7 Juni 2024,16,SUMATERA SELATAN,1604,LAHAT,160422,PAGAR GUNUNG,1403122010,MUARA DUA,2
31,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160501,TUGUMULYO,1404152009,TEGAL REJO,2
32,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160511,SELANGIT,1605112002,LUBUK NGIN,2
33,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160509,MUARA BELITI,1605092014,SURO,2
34,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160509,MUARA BELITI,1605092005,BUMI AGUNG,2
35,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160519,SUMBER HARTA,1102022015,SUKA MAJU,2
36,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160519,SUMBER HARTA,1102022020,SUKA JAYA,2
37,Bengkulu,Bum Desa,4-7 Juni 2024,16,SUMATERA SELATAN,1605,MUSI RAWAS,160501,TUGUMULYO,1605012017,SIDOHARJO,2
